StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/9/2023 16:28,10/9/2023 16:31,0,100,215,1,10/9/2023 16:31,R_3luL0UEq6YbzcB6,57dd186e6598aa0001992616,0,0,29.014,0,"Capitalism, private property rights, fair legal system, rule of law, ",0,0,25.361,0,"Capitalism, private property rights, rule of law, less corruption, good soil conditions, ",0,0,26.97,0,"They used slaves in the fields, they also traded with other countries",0,0,21.213,0,human CO2 emissions,0,0,28.926,0,"rising sea levels, deaths of coral reefs, mass exinctions, increased natural disasters",7,8,7,5,7,5,6,5,2,6,,2,,7,4,2,,1,,,1,,1,,2,Thanks for paying fair!,57dd186e6598aa0001992616
10/9/2023 16:27,10/9/2023 16:31,0,100,232,1,10/9/2023 16:31,R_27D4OQBH6DHNOA4,642954d588469609635ad049,9.486,31.331,38.904,4,Colonization ,2.939,3.087,32.807,2,Colonization played a major role. Most of them colonized African countries,8.088,8.237,27.1,2,They sourced it from the western African communities ,2.403,2.655,23.603,2,Rising temperature on earth is causing mostly by the depletion of the ozone layer,1.487,1.686,21.801,2,"Disease, heat leading to death ",7,6,7,7,6,7,7,7,4,3,,2,,7,5,1,,1,,,1,,1,,2,,642954d588469609635ad049
10/9/2023 16:25,10/9/2023 16:32,0,100,371,1,10/9/2023 16:32,R_2fDoeHlIUgeJzEg,6506fb271609b3c2918bcc8f,1.828,41.361,49.232,8,"Lots of shitty actions by people in power, namely enslaving people. Slaves work for free, you know.",1.041,49.125,62.647,8,"Lots of shitty actions by people in power, namely enslaving people. Slaves work for free, you know. Countries like Haiti had their progress completely stalled by countries like the US and Brittain because of slavery. The whole sugar trade rocked Haiti's world...",1.007,31.525,33.51,5,"By taking over other countries, and enslaving their people. Highly, exclusively, racially motivated.",1.514,42.363,49.599,5,"Fossil fuels, pollution, etc., is a big cause of rising temperatures on earth. Generally, industrialization.",0.921,54.254,55.298,3,"Animal biomes are damaged. Ice caps are melting, harming ecosystems across the world. Harm to animal ecosystems means harm to the animal life cycle.",8,8,8,4,4,6,5,5,2,"3,5",,1,,8,3,1,,1,,,1,,1,,2,,6506fb271609b3c2918bcc8f
10/9/2023 16:25,10/9/2023 16:32,0,100,404,1,10/9/2023 16:32,R_25NkPsNtbLQDGdX,650f1a1796883d11ca4e8597,6.575,6.575,44.722,1,"Colonialism, slavery, and capitalism",1.469,1.469,23.113,1,Colonialism and slavery,0.991,0.991,118.782,1,During the Industrial Revolution western nations sourced raw materials from slaves and colonized countries.,2.192,2.192,45.891,1,Human carbon emission,1.469,1.469,57.593,1,"Consequences include changing weather patterns including worse hurricanes and other storms, droughts which lead to famine, heatwaves causing death, etc.",8,8,8,8,8,8,8,8,1,6,,1,,7,5,1,,1,,,1,,1,,2,,650f1a1796883d11ca4e8597
10/9/2023 16:25,10/9/2023 16:33,0,100,472,1,10/9/2023 16:33,R_voDxbnJUJiHvKFz,56bfba439f7a1e000afdcba9,4.316,4.316,50.965,1,I think the French people were willing to revolt if their personal freedoms were infringed upon. They don't tolerate businesses or other entities messing with their freedom and leisure.,1.285,1.285,73.928,1,"Britain has a history of colonizing other smaller countries. This in turn harms the countries that are colonized. Smaller countries like Haiti and Indonesia did not really have a chance to become a world power because other larger countries would fight over them or claim them, and take their resources for their own.",0.91,41.036,42.12,2,"I'm not sure. I imagine they took raw materials from other countries, probably by force if the other countries did not comply.",8.97,8.97,55.977,1,The Earth has a natural climate cycle. Humans have affected this cycle and have caused it to be out of balance due to increasing greenhouse gas emissions. This has caused a runaway greenhouse effect of temperatures rising over time.,0.923,0.923,55.262,1,"The consequences are dire. Many species of animals and plants will die due to the rising temperatures. Humans will have to fight over resources, and it will lead to war and will also be detrimental to agriculture.",8,8,8,7,4,7,5,6,2,6,,1,,8,4,1,,1,,,1,,1,,2,,56bfba439f7a1e000afdcba9
10/9/2023 16:25,10/9/2023 16:34,0,100,511,1,10/9/2023 16:34,R_1GQbJmiAmXOTW5d,610e6880f784d836a872a9a5,5.343,5.343,73.898,1,"Abundant resourses, a well educated work force, a large workforce.",3.967,3.967,42.106,1,"Abundant resources, a well educated workforce. lack of environmental hardship",9.021,9.021,33.08,1,They bought them from poorer countries for low prices.,1.411,1.411,41.233,1,human factors such as manufacturing and power production. human deforestation.,1.818,1.818,28.338,1,"extreme heat, extreme weather, droughts, natural disasters",7,6,8,8,6,7,5,7,2,6,,1,,3,2,2,,1,,,2,,1,,2,,610e6880f784d836a872a9a5
10/9/2023 16:25,10/9/2023 16:34,0,100,567,1,10/9/2023 16:34,R_3n196bKOm7Ux0P7,5e24fbd4e1f467771c234e5f,1.002,1.002,28.705,1,Taxes and high paying jobs for employees have helped keep them with high standards of living.,1,1,96.601,1,Their citizens have a higher quality of life.,1.192,7.471,95.998,3,It helped with introducing new products for citizens to improve their life.,1.09,1.09,21.281,1,Climate change (2),1.08,1.08,23.455,1,Increase of natural disasters.,8,8,8,7,7,7,7,7,3,6,,1,,6,2,3,,3,,,,3,1,,2,,5e24fbd4e1f467771c234e5f
10/9/2023 16:25,10/9/2023 16:35,0,100,616,1,10/9/2023 16:35,R_PLDU50FOqj8W3Ul,5eacb97b5eaaf53389bfb8a2,13.071,130.401,131.211,5,The resources available to them on the land and the ability to trade easily with other countries allowed them to get a head start on other countries who did not have these things. ,8.748,110.702,112.073,24,"Available resources, governmental systems, economic/personal freedoms, and education are reasons why they are wealthier.",22.732,22.732,56.341,1,"They sourced it from areas where it could be dug up, grown, etc",8.434,114.059,114.716,11,The causes are both natural and unnatural and can be wide ranging from solar activity to man made to planetary activity.,2.453,65.871,67.409,4,All life relies on a certain temperature range to live in.  If it gets too hot the creatures and plants will die off.,5,7,5,5,5,5,3,5,3,6,,2,,7,4,4,,2,,2,,,1,,2,,5eacb97b5eaaf53389bfb8a2
10/9/2023 16:25,10/9/2023 16:35,0,100,620,1,10/9/2023 16:35,R_72Rq9W0FhiU4PAt,5e63e24eaf3bd51660031dbe,8.945,8.945,43.31,1,Wealth gained through imperialism and slavery. It allowed for enormous amounts of capital to be generated.,3.6,22.993,79.808,3,The United States and Britain have invaded and stolen from other countries for centuries. It's allowed them to grow significantly and overpower smaller nations.,10.913,10.913,45.526,1,Slavery. Slaves were the driving force of those supplies.,2.265,2.265,35.533,1,Man-made climate change is the cause of the rising temperatures we're experiencing.,1.694,1.694,71.754,1,"Dangerous weather conditions, such as flooding and droughts. A lack of food due to produce facing harsh weather conditions.",8,8,8,8,8,8,8,8,1,6,,2,,6,4,1,,5,Democratic Socialist,,,1,1,,2,,5e63e24eaf3bd51660031dbe
10/9/2023 16:25,10/9/2023 16:36,0,100,635,1,10/9/2023 16:36,R_3jfxDIE2sWegArD,5f877e0715f8781a0c7c3ab8,12.354,82.659,83.383,5,Rebuilding after World War 2 allowed for the restructuring of governments allowing for changes in standards of living.,6.726,7.846,79.256,2,It all has to do with the industrial revolution.  Countries with historically a lot of power were able to exploit the resources of others building up their industries while the other countries remained poor.,8.929,102.391,103.701,7,"They exploited nations they took over and held power in to take their resources, and use them for their own personal gain within their nations industries.  This allowed them to get ahead while the countries they exploited saw no benefits.",4.702,58.428,86.891,3,"The causes are the increases in C02 which comes from manufacturing, transportation, and livestock.  This increase in the atmosphere has risen temperatures.",4.412,56.428,57.401,2,"The consequences are an increase in extreme weather that's more extreme, changes in areas viable for farming, and increased temperatures that affect animals, humans, as well as farming.",8,8,8,8,6,8,8,8,1,6,,2,,7,3,1,,1,,,1,,1,,2,,5f877e0715f8781a0c7c3ab8
10/9/2023 16:25,10/9/2023 16:37,0,100,702,1,10/9/2023 16:37,R_3foQIsjy1urPCd2,5c8676deddda2d00012ad386,47.747,168.416,169.152,4,"Lots of factors played into theses nations having a higher standard of living. If we look at history we can see that Muslims in the middle east first discovered calculus, however, the crusades destroyed many things that would have put the middle east ahead. That along with having fertile land that was excellent for growing crops. Technology also helped in industrialization.",3.579,3.579,68.909,1,Technology and imperialism.,28.755,141.473,176.44,4,"The west sourced goods from nations that were vulnerable to colonialism. Britain stole trillions of USD worth in goods over their period in India. Belgian had king Leopold II that was in the Congo for rubber. Simply put, we stole resources.",3.82,80.152,86.613,3,"Fossil fuels, greenhouse gas emissions, growing livestock, and deforestation.",4.02,23.231,42.044,3,"Increased sea levels, unusual weather patters, and extreme weather events.",8,8,8,8,6,8,8,8,1,6,,2,,8,5,2,,1,,,1,,1,,2,,5c8676deddda2d00012ad386
10/9/2023 16:25,10/9/2023 16:37,0,100,715,1,10/9/2023 16:37,R_1OJHms15tt2SZGA,61058dd37423c9049056dd96,2.884,45.186,45.43,3,"The industrial revolution, agriculture, colonization, wealth, penicillin.",3.911,21.77,48.098,3,"colonization, slave trade, strong institutions/governance, imperialism.",1.137,1.137,32.306,1,mix of domestic raw materials and imported raw materials.,2.455,37.326,37.639,2,climate change. Green house gases are essentially trapping heat in the atmosphere and causing an increase in temperature.,0.668,0.668,42.417,1,"Changes in climate such as more frequent and severe natural disasters, rising sea levels, changes in weather patterns and animal migrations.",7,7,7,7,7,7,5,7,3,6,,3,,7,2,1,,1,,,1,,1,,2,,61058dd37423c9049056dd96
10/9/2023 16:26,10/9/2023 16:38,0,100,707,1,10/9/2023 16:38,R_2ciNNfUSE9CfCfk,63ed1fa5c88ecae92bf0c920,17.675,67.33,153.186,2,Technological advancements allowed for western nations to propel themselves pretty rapidly. Fast manufacturing and the ability to trade made them very rich and that increased the standard of living.,28.559,132.924,135.389,2,A lot of the reason why a country like Haiti is poor is because of how much they've been infringed upon by the more advanced countries. Haiti wasn't always poor. A large reason why the US and Britain were able to get so wealthy is because of how they've exploited places similar to Haiti and Indonesia.,1.216,1.216,86.152,1,If I had to guess they probably bought it for cheap from lesser developed nations or they went in and just took it and claimed it for their own. Cotton was of course one of the main labor functions of slaves in America.,1.123,1.123,66.694,1,One of the things that impact the temperature is our pollution chipping away at the ozone layer. There are some natural causes as well.,0.884,0.884,94.192,1,Extreme weather conditions and shifts in habitable areas over time. Rising sea levels will eventually take out a big portion of land mass.,8,8,8,6,6,8,5,6,2,3,,2,,5,2,2,,1,,,2,,1,,2,no issues. nothing to add.,63ed1fa5c88ecae92bf0c920
10/9/2023 16:29,10/9/2023 16:38,0,100,544,1,10/9/2023 16:38,R_2wzAEOpaY1m2dKH,5d9f5c0702dca80018822b8e,3.935,55.138,86.35,7,"Factors contributing to high standards of living in Western nations include industrialization, technological innovation, strong education systems, political stability, market-oriented economies, active global trade, effective social policies, infrastructure development, and favorable geography.",1.626,48.608,49.279,8,"Wealth disparities between countries stem from historical factors, industrialization, technological advancements, education, political stability, market-oriented economies, global trade engagement, natural resources, infrastructure development, social policies, and cultural influences. The interplay of these factors contributes to variations in economic prosperity between nations.",1.329,43.275,91.182,5,"During the Industrial Revolution, Western nations, notably Britain, sourced raw materials like rubber and cotton through colonial expansion, global trade networks, and agricultural colonies. The use of slave labor, technological innovations in transportation, and trade agreements facilitated the movement of these materials to industrial centers. Exploitation of natural resources in colonies and advancements in domestic agriculture also contributed to the availability of raw materials for industrial production.",4.754,45.188,62.293,6,"Rising temperatures on Earth result from human activities (greenhouse gas emissions, deforestation, industrial and agricultural practices, waste management) and natural factors (volcanic activity, solar radiation). Addressing these human-induced factors is essential for mitigating global warming.
",2.3,77.096,77.373,5,"Rising temperatures cause climate change, extreme weather events, melting ice, rising sea levels, biodiversity loss, agricultural impacts, health risks, water scarcity, social and economic disruptions, and threats to polar ecosystems. Global efforts are needed to mitigate these consequences.",4,8,6,7,4,3,6,7,4,6,,2,,7,5,4,,2,,1,,,1,,2,,5d9f5c0702dca80018822b8e
10/9/2023 16:28,10/9/2023 16:38,0,100,627,1,10/9/2023 16:38,R_10MeXbX4atLuOIp,5c78b032419dcc0014119082,59.233,70.144,73.201,5,"High standards of living in Western nations result from a combination of historical industrialization, advanced technology adoption, stable political systems, market-oriented economies, global trade engagement, effective social policies, robust infrastructure, favorable geography, and cultural values emphasizing innovation and individual rights.",45.331,45.331,49.622,1,"Wealth disparities between countries like the U.S. and Britain, compared to nations like Haiti and Indonesia, stem from historical factors, industrialization, technological advancements, educational systems, political stability, market-oriented economies, global trade participation, natural resources, infrastructure development, social policies, and cultural influences. These interconnected factors contribute to variations in economic prosperity.",86.489,89.245,89.582,2,"During the Industrial Revolution (1760-1840), Western nations like Britain secured raw materials for industrial goods through colonial expansion, global trade networks, and technological innovations. They established agricultural colonies, engaged in the triangular trade, and exploited natural resources. These strategies fueled the transition from manual to machine-based production.",58.293,64.04,64.316,2,"Global temperature rise stems from human activities like burning fossil fuels, deforestation, industrial practices, and waste management, alongside natural factors such as volcanic eruptions and solar radiation. Tackling human-induced causes is pivotal for climate mitigation.
",67.594,76.481,76.703,3,"Climate Disruption: Rising temperatures result in shifts in weather patterns and more frequent extreme events.

Ice Melt and Sea Level Rise: Polar ice caps and glaciers are melting, causing sea levels to rise, threatening coastal areas.

Extreme Weather: More intense hurricanes, droughts, floods, and wildfires occur.

Oceans in Trouble: Oceans are warming, becoming more acidic, and experiencing damage to marine ecosystems.

Biodiversity Challenges: Ecosystems are disrupted, affecting plant and animal species.

Agricultural Impacts: Changes in rainfall patterns and temperatures affect crop yields.

Health and Water Issues: Health risks increase, and water resources become scarcer.

Societal and Economic Disruptions: Displacement, resource conflicts, and infrastructure vulnerabilities arise.

Polar Ecosystem Vulnerabilities: The Arctic and Antarctic experience significant changes in ice cover and ecosystems.",5,7,8,5,3,6,7,6,2,6,,2,,7,5,5,,2,,1,,,1,,2,,5c78b032419dcc0014119082
10/9/2023 16:25,10/9/2023 16:39,0,100,810,1,10/9/2023 16:39,R_yNKP9u5f6CvZD2x,632b947efa9da6a9bde31f94,9.119,54.526,97.938,3,"Western nations like the United States and France have achieved high standards of living through a combination of factors. Industrialization and economic growth, driven by innovation and access to capital, have created jobs and prosperity. Investments in education and research, along with political stability and the rule of law, have fostered skilled workforces and a conducive business environment. Robust social safety nets, comprehensive infrastructure, and engagement in global trade have reduced poverty and improved quality of life. Access to natural resources and strong institutions have also contributed to their economic success. Cultural values like individualism, entrepreneurship, and a strong work ethic, along with historical legacies such as the Enlightenment and democratic institutions, have played pivotal roles in shaping their societies.",3.121,369.326,370.654,4,"
Wealth disparities between countries like the United States and Britain, in contrast to nations like Haiti and Indonesia, can be attributed to several key factors. Historical legacies, such as colonialism and exploitation, have left enduring impacts on economic development. Access to valuable natural resources, including oil and minerals, greatly influences income levels by providing revenue through exports. The degree of industrialization and technological advancement plays a critical role in productivity and innovation. Political stability and strong legal institutions attract investment and foster economic growth. The presence of an educated and skilled workforce enhances a country's ability to participate in the global economy and drive innovation. Finally, active engagement in international trade and globalization provides opportunities for resource acquisition, technological advancement, and access to broader markets, further contributing to economic prosperity. These factors interact in complex ways to create the significant wealth gaps observed between these countries.",3.331,3.799,126.605,2,"During the Industrial Revolution, Western nations like Britain sourced raw materials like rubber and cotton through colonialism, global trade networks, domestic agricultural changes, technological innovations (e.g., cotton gin), forced labor, and economic systems imposed on colonies. These practices fueled industrialization but often had negative impacts in the resource-rich regions.





",3.004,43.924,54.384,7,My only guess is global warming is on the rise,4.288,45.984,62.876,8,"The consequences can lead to extreme weather events, including heatwaves, hurricanes, droughts, and heavy rainfall. These events can lead to property damage, loss of life, and disruptions to agriculture and infrastructure.",7,5,7,6,5,7,5,5,4,3,,2,,3,1,5,,1,,,1,,1,,2,,632b947efa9da6a9bde31f94
10/9/2023 16:26,10/9/2023 16:42,0,100,936,1,10/9/2023 16:42,R_2wTxv6HBFdm7flx,610cd5f2b38b2d1bffe55477,12.637,70.448,76.89,4,"Western nations historically had access to abundant natural resources and established trade networks that enabled them to benefit from global commerce. Trade provides access to diverse goods and resources, enhancing the overall quality of life.",2.887,132.553,134.106,4,"Engaging in international trade and being integrated into the global economy allows countries to access larger markets, specialize in their comparative advantages, and benefit from the exchange of goods, services, and investments.",2.943,189.664,192.473,8,"They extracted coal, iron, and other minerals from their own territories to power industries and create machinery. The combination of domestic extraction, colonial expansion, global trade networks, agricultural advancements, technological innovations, and policy measures allowed Western nations to secure the necessary raw materials to power their industrialization and drive economic growth during the Industrial Revolution.",6.898,74.084,77.215,13,The melting of polar ice caps and reduced snow cover can increase global warming.,6.171,92.485,120.632,4,"Rising temperatures lead to the accelerated melting of glaciers, ice caps, and polar ice, contributing to rising sea levels, which can increase the risk of flooding.",7,8,8,6,4,6,5,6,3,5,,2,,7,4,3,,3,,,,3,1,,2,Thank you,610cd5f2b38b2d1bffe55477
10/9/2023 16:28,10/9/2023 16:42,0,100,815,1,10/9/2023 16:42,R_0lmSLDRE6hPxiUx,5a3bdd2c8d005a0001829f3e,1.125,6.78,31.364,3,The abundance of technology and willingness to allow a democracy. That allowed for more freedom to innovate and to have higher standards.,11.699,22.075,57.736,7,"Based on how advanced they are. Things like technology and innovation. Some countries have luck, as well, like having oil to sell.",1.81,149.364,223.078,9,"They used slaves, which was highly immoral. It was cruelty how the good were produced. Some countries may not have had slaves, but the most advanced ones did.",0,0,22.519,0,"Humans using fossil fuels accounts for about 95 percent of it, and natural changes the other 5.",0,0,23.558,0,"Species going extinct, resources depleting, and the need to find a new habitable planet.",8,8,8,8,8,8,8,8,1,5,,2,,3,2,2,,1,,,1,,1,,2,No comments.,5a3bdd2c8d005a0001829f3e
10/9/2023 16:39,10/9/2023 16:44,0,100,348,1,10/9/2023 16:45,R_3MlHdbxRLNQVktM,6073e0d481953bbd2cd61145,0.843,5.019,28.597,7,They wanted peace with the world and wanted to show how someone should display that ,2.324,4.334,34.1,3,"They have been a country for longer, own more land and been through more wars for resources ",4.634,4.892,29.7,2,They have slaves pick it from farms,0.567,7.094,21.68,4,Climate change from human activities,0.642,77.812,89.938,10,Causing bad weather that can kill people ,8,8,8,8,8,8,8,8,4,6,,2,,7,3,2,,1,,,2,,1,,2,,6073e0d481953bbd2cd61145
10/9/2023 16:26,10/9/2023 16:47,0,100,1233,1,10/9/2023 16:47,R_1H0hoJ25rAT8yaG,631e3ba1714b8e7f8fe9338d,23.007,23.007,140.012,1,"Technological and scientific innovation. Think of the life changing inventions and advancements. Where were they discovered/invented? This also led to military dominance, which led to control of resources and wealth.",125.138,125.138,171.213,1,"Same reasons as before. If you become technologically superior, and have military dominance, you control resources and wealth.",1.937,62.073,68.899,2,"Grown in third world countries they controlled, mostly.",1.672,1.672,146.666,1,"If you don't ignore the satellite data, which is the most accurate measurement of global average temperature, it has only risen an average of 0.23 degrees Fahrenheit every decade. That is completely in line with what is expected as we come out of the cold period of the late 1800's.",1.228,1.228,260.857,1,"Normal natural fluctuation of the global climate. It would be a lot nicer where I live in the winter. In prehistoric times, Cretaceous Period, it was so warm that it was a temperate climate at the poles.",2,6,2,2,3,2,2,2,5,6,,2,,3,2,3,,3,,,,3,1,,2,,631e3ba1714b8e7f8fe9338d
10/9/2023 16:40,10/9/2023 16:47,0,100,417,1,10/9/2023 16:47,R_AcfkZV21JJCqIFP,629e4d79be0e1ecd4ce30ab4,10.714,10.714,36.222,1,"good trade deals, lack of conflicts, peace treaties, working with other countries.",1.148,1.148,41.149,1,"better income of resources, less war, powerful militaries, being smart about interactions and confilcts.",1.358,1.358,32.816,1,I think they might have used slave labor.,0.906,71.852,72.611,7,"greenhouse emissions, pollution, etc. All coming from big farms mass producing and slaughtering animals, modern lifestyle, cars, electricity, appliances, factories, etc.",1.34,1.34,32.164,1,"loss of crops, food shortages, days too hot to go outside, death, illness, poor will suffer.",7,8,7,3,6,8,7,5,3,6,,1,,3,2,2,,1,,,2,,1,,2,,629e4d79be0e1ecd4ce30ab4
10/9/2023 16:25,10/9/2023 16:51,0,100,1570,1,10/9/2023 16:51,R_OdPfpOCcJUmAFKV,5c573f18d3cc6b0001d9dbc3,16.993,16.993,40.573,1,Free markets and democracy are what I think led to this. ,1.084,45.247,46.76,4,"Education, resources, technology, and job markets are key factors, I think. ",12.913,12.913,56.543,1,They sourced them through slavery. ,0.643,21.942,41.841,2,Humans are the main culprit. Cars and factories adding to the greenhouse gases are driving climate change. ,6.575,6.575,26.362,1,Severe weather events. ,8,7,8,6,5,7,7,7,2,3,,2,,7,2,2,,1,,,1,,1,,2,,5c573f18d3cc6b0001d9dbc3
10/10/2023 10:04,10/10/2023 10:10,0,100,357,1,10/10/2023 10:10,R_33alYBjuYVw2ZIC,637f49e3ed37ae6a19c1c94e,2.522,36.644,37.196,7,Great housing weather ,8.817,37.535,41.348,3,More taxes and more people ,2.655,64.808,65.585,3,Used slaves to do all the hard work ,2.526,23.623,24.177,3,Smog and land waste ,1.629,20.78,21.155,5,Melting glaciers and rising temperatures ,8,8,8,8,8,8,8,8,5,6,,1,,5,1,4,,2,,1,,,1,,2,,637f49e3ed37ae6a19c1c94e
10/2/2023 18:17,10/3/2023 10:24,0,18,58011,0,10/10/2023 10:24,R_3iP96APc6eejDBl,,1.391,64.619,129.54,3,"Historical factors including colonization and industrialization. 
",113.666,114.16,114.163,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2023 10:45,10/10/2023 11:05,0,100,1173,1,10/10/2023 11:05,R_1oGC18cuewbyhrw,63dd1760266cd299e94eaad9,19.323,19.323,40.199,1,the industrial revolution created a robust economy for both ,2.872,17.401,30.518,4,education opportunities and investment opportunities for infrastructure,2.719,36.484,78.629,2,by hand first and then the invention of certain machines like the cotton gin,2.98,21.536,22.423,2,carbon dioxide,1.643,15.779,31.151,3,"shifting weather patterns, rising seas, extreme weather",6,7,5,4,4,6,4,4,3,6,,2,,8,5,4,,2,,2,,,1,,2,,63dd1760266cd299e94eaad9
10/10/2023 10:58,10/10/2023 11:07,0,100,499,1,10/10/2023 11:07,R_32L1Mma1X8FRhI2,6413679df656829532b4429c,1.624,85.731,88.415,7,"Total profitability of the nation or region as a whole: This refers to the overall economic health of the country or region. A strong economy with high levels of productivity and profitability can lead to higher standards of living.

",0.801,5.821,75.983,4,"Employment opportunities and income available to residents: Access to good jobs with fair wages is essential for a high standard of living. In addition, social safety nets such as unemployment insurance and welfare programs can help support those who are unable to work.",0.756,128.472,129.33,8,"The Industrial Revolution was a period of significant change in the way goods were produced. Western nations, particularly Britain, were the first to industrialize and transition from creating goods by hand to using machines. During this period, the raw materials used to produce industrial goods were sourced from various places.


",0.987,21.218,21.558,5,Global catastrophic events and nature in general.,0.664,0.664,22.967,1,Everything and everyone getting too hot and bothered. It is horrible.,2,7,8,2,3,3,3,3,5,5,,2,,4,3,5,,2,,1,,,1,,2,,6413679df656829532b4429c
10/10/2023 10:49,10/10/2023 11:07,0,100,1091,1,10/10/2023 11:07,R_1Iggflav5jdik6C,60ff2c3d915d23318b73ae8d,7.748,7.748,68.886,1,The USA got rich after WW2. We then established ourselves as friends of Europe. We used to all be white countries.,4.573,192.751,226.064,4,"Whites are more evolved. Living in cold environments, we had to do a lot more work to survive than the dark people who live in jungles where food just falls from the trees and they eat bugs. Whites set up civilization, and we know how to make it work. Unfortunately, some kind of misplaced guilt caused us to share our wealth (electricity, medicine, running water, etc) with populations that had not even invented the wheel, and those populations just aren't evolved enough to handle what we can. That's why the blacks and browns generally have less.",7.421,317.806,321.979,24,"We got them from third world countries and used slave labor. Unfortunately we didn't send the slaves back after we freed them.

Look, evolution means survival of the fittest. The world is terribly overpopulated. Allowing these third world countries to either sink or swim on their own is kinder than just killing them off. But as overpopulated as we are, losing half of India to some disease, or sterilizing our own blacks, could be seen as a form of self-defense for whites, and something white governments should consider.",3.644,3.644,77.997,1,There are 8 billion people on the planet when the carrying capacity is only about 2 billion. THAT is the cause of rising temps; the 6 billion extra people and their activities.,2.053,94.632,134.054,3,"There will be extreme weather events and rising seas; followed by a mass die-off of mammals, leaving a small core of survivors. Slowly, over hundreds to thousands of years, some other animal will become dominant.",4,4,3,2,2,2,2,2,5,6,,1,,6,4,4,,2,,2,,,1,,2,"Until we take care of the nuclear issue, specifically the race between China, Russia, and the USA to increase stockpiles, we don't need to worry too much about the future. ",60ff2c3d915d23318b73ae8d
10/10/2023 11:07,10/10/2023 11:11,0,100,238,1,10/10/2023 11:11,R_1dsOWVL4bx1mfbw,611c2ed2d1d6a90e05ceeb30,13.197,20.453,33.127,2,In the US capitalism.,4.672,4.672,22.405,1,The opportunities in these countries will cause them to be wealthier.,1.701,1.701,23.638,1,They reproduced it.,3.683,3.683,22.624,1,It is both human and natural change.,2.4,2.4,22.152,1,"There are no rising temperatures as if there was, it'd be consistent.",3,6,4,4,4,3,3,3,4,6,,1,,6,4,5,,2,,1,,,1,,2,no,611c2ed2d1d6a90e05ceeb30
10/10/2023 10:57,10/10/2023 11:11,0,100,824,1,10/10/2023 11:11,R_2ZIcEtXdEATMWsb,62d18aff4b053b24c0433255,5.309,5.309,128.646,1,"Economic growth, war, good education, infrastructure, democracy",2.661,2.661,81.311,1,"Some countries have more natural resources, are in better locations, and have different values",8.908,8.908,71.069,1,By producing it themselves or by trading goods to obtain what was needed,4.472,86.157,155.831,2,"Carbon emissions from production, pollution, large-scale meat production, procuring and utilizing fossil fuels, transportation",2.421,2.421,167.106,1,"Rising oceans displacing people, animals, etc., rising temperatures in water and on land killing certain animal species and disrupting other ways of life. More and higher heat heat waves, fires, floods, and storms.",8,8,8,6,5,7,5,5,2,6,,1,,5,2,4,,2,,1,,,1,,2,,62d18aff4b053b24c0433255
10/10/2023 10:58,10/10/2023 11:12,0,100,827,1,10/10/2023 11:12,R_323lZlVyE4KbbnT,64e7b82cf08b90337889dfbf,92.657,92.657,96.145,1,progress for the country and inhabitants,85.296,85.296,88.92,1,more work and above all democracy without corruption,41.622,79.596,82.755,2,export and import,11.174,11.174,63.867,1,greenhouse gases,11.192,45.415,48.877,2,that the polar caps are melting,7,8,8,6,6,8,4,7,3,6,,2,,6,3,4,,2,,1,,,1,,2,,64e7b82cf08b90337889dfbf
10/10/2023 10:57,10/10/2023 11:15,0,100,1042,1,10/10/2023 11:15,R_1QioFdvOs9bd363,5fd43da30be3161b9a3ec2d6,17.098,167.242,167.701,3,"Industrialization was the beginning of capitalism and capitalism fuels competition. Eventually, you get the best products and services at the best prices. ",29.235,160.215,160.874,4,More people want to be part of democracies and have freedom. So they try to be a part of those types of systems when possible while leaving those systems that hold them back out spots freedom. ,14.913,122.076,122.816,6,Through international trade. Some countries also exploited slave labor and indentured servants to maximixe profits,8.476,101.568,103.1,2,"The weather changes seasonally and sometimes develops new patterns of extended time, but generally it is about the same. ",9.219,71.142,71.801,2,More plants will grow in more places,3,7,5,4,2,2,4,3,5,6,,1,,8,3,4,,2,,1,,,1,,2,,5fd43da30be3161b9a3ec2d6
